Project,Version,Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;cc;max(cc);avg(cc);bugs
velocity;1.6.1;org.apache.velocity.runtime.parser.node.ASTIdentifier;5;2;0;17;38;0;4;15;5;0.41666666;310;1.0;1;0.90909094;0.46666667;0;0;60.4;4;2;-;-;-;-;[public void _init_(int id) - 0, public Object jjtAccept(org.apache.velocity.runtime.parser.node.ParserVisitor visitor, Object data) - 1, public void _init_(org.apache.velocity.runtime.parser.Parser p, int id) - 0, public Object execute(Object o, org.apache.velocity.context.InternalContextAdapter context) - 1, public Object init(org.apache.velocity.context.InternalContextAdapter context, Object data) - 1];1;0.6;0
velocity;1.6.1;org.apache.velocity.runtime.parser.VelocityCharStream;24;1;0;2;36;0;1;1;21;0.5081522;1008;0.6875;0;0.0;0.3125;0;0;40.333332;4;3;-;-;-;-;[public final char BeginToken() - 1, public void adjustBeginLineColumn(int newLine, int newCol) - 7, public final void backup(int amount) - 2, private final void FillBuff() - 1, public final int getEndLine() - 1, public void ReInit(java.io.InputStream dstream, int startline, int startcolumn) - 1, public void _init_(java.io.InputStream dstream, int startline, int startcolumn) - 0, public final int getLine() - 1, public final char readChar() - 1, private final void ExpandBuff(boolean wrapAround) - 2, public final int getEndColumn() - 1, public void _init_(java.io.InputStream dstream, int startline, int startcolumn, int buffersize) - 0, public final int getBeginLine() - 1, public void _init_(java.io.Reader dstream, int startline, int startcolumn, int buffersize) - 0, public void Done() - 1, public void ReInit(java.io.Reader dstream, int startline, int startcolumn) - 1, public final String GetImage() - 2, public final char[] GetSuffix(int len) - 2, public void ReInit(java.io.Reader dstream, int startline, int startcolumn, int buffersize) - 3, public final int getBeginColumn() - 1, private final void UpdateLineColumn(char c) - 5, public void _init_(java.io.Reader dstream, int startline, int startcolumn) - 0, public final int getColumn() - 1, public void ReInit(java.io.InputStream dstream, int startline, int startcolumn, int buffersize) - 1];7;1.5;0
velocity;1.6.1;org.apache.velocity.runtime.parser.node.PropertyExecutor;5;2;1;9;24;4;2;7;3;0.25;124;1.0;1;0.5714286;0.45714286;0;0;23.6;2;1;-;-;-;-;[protected void discover(Class clazz, String property) - 2, public Object execute(Object o) - 1, protected org.apache.velocity.util.introspection.Introspector getIntrospector() - 1, public void _init_(org.apache.velocity.runtime.RuntimeLogger r, org.apache.velocity.util.introspection.Introspector introspector, Class clazz, String property) - 0, public void _init_(org.apache.velocity.runtime.log.Log log, org.apache.velocity.util.introspection.Introspector introspector, Class clazz, String property) - 0];2;0.8;0
velocity;1.6.1;org.apache.velocity.util.ClassUtils;4;1;0;9;14;6;9;0;3;2.0;66;0.0;0;0.0;0.41666666;0;0;15.5;1;1;-;-;-;-;[private void _init_() - 0, public static java.io.InputStream getResourceAsStream(Class claz, String name) - 5, public static Object getNewInstance(String clazz) - 1, public static Class getClass(String clazz) - 1];5;1.75;2
velocity;1.6.1;org.apache.velocity.runtime.resource.loader.JarResourceLoader;8;2;0;9;39;8;0;9;5;0.5;288;1.0;0;0.6315789;0.375;1;1;34.75;3;1;-;-;-;-;[private void addEntries(java.util.Hashtable entries) - 1, public boolean isSourceModified(org.apache.velocity.runtime.resource.Resource resource) - 1, private void closeJar(String path) - 2, public void init(org.apache.commons.collections.ExtendedProperties configuration) - 7, public void _init_() - 0, public long getLastModified(org.apache.velocity.runtime.resource.Resource resource) - 1, private void loadJar(String path) - 5, public java.io.InputStream getResourceStream(String source) - 1];7;2.25;0
velocity;1.6.1;org.apache.velocity.runtime.log.CommonsLogLogChute;5;1;0;4;26;0;0;4;5;0.9166667;121;0.33333334;0;0.0;0.48;0;0;22.6;3;1;-;-;-;-;[public boolean isLevelEnabled(int level) - 2, public void log(int level, String message, Throwable t) - 2, public void log(int level, String message) - 2, public void init(org.apache.velocity.runtime.RuntimeServices rs) - 1, public void _init_() - 0];2;1.4;2
velocity;1.6.1;org.apache.velocity.runtime.parser.node.ASTAddNode;4;3;0;8;11;6;4;5;3;2.0;46;0.0;0;0.9459459;0.45833334;2;3;10.5;3;2;-;-;-;-;[public void _init_(int id) - 0, public void _init_(org.apache.velocity.runtime.parser.Parser p, int id) - 0, protected Object handleSpecial(Object left, Object right, org.apache.velocity.context.InternalContextAdapter context) - 5, public Number perform(Number left, Number right, org.apache.velocity.context.InternalContextAdapter context) - 1];5;1.5;0
velocity;1.6.1;org.apache.velocity.runtime.parser.ParserConstants;1;1;0;2;1;0;2;0;0;2.0;352;0.0;0;0.0;0.0;0;0;276.0;2;1;-;-;-;-;[static void _clinit_() - 0];0;0.0;6
velocity;1.6.1;org.apache.velocity.runtime.directive.Foreach$1;0;1;0;2;0;0;2;0;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;-;0;-;-;-;-;[];0;0.0;0
velocity;1.6.1;org.apache.velocity.runtime.log.ServletLogChute;9;1;0;2;27;18;0;2;7;0.825;236;0.4;0;0.0;0.4;0;0;24.666666;3;1;-;-;-;-;[static Class class$(String x0) - 1, public void _init_() - 0, protected int toLevel(String level) - 5, public void setEnabledLevel(int level) - 1, public void init(org.apache.velocity.runtime.RuntimeServices rs) - 1, public int getEnabledLevel() - 1, public boolean isLevelEnabled(int level) - 2, public void log(int level, String message, Throwable t) - 3, public void log(int level, String message) - 3];5;1.8888888;2
velocity;1.6.1;org.apache.velocity.runtime.parser.node.ASTGENode;5;2;0;11;18;10;4;9;5;2.0;129;0.0;0;0.90909094;0.4;1;1;24.8;2;2;-;-;-;-;[public void _init_(int id) - 0, public Object jjtAccept(org.apache.velocity.runtime.parser.node.ParserVisitor visitor, Object data) - 1, public boolean evaluate(org.apache.velocity.context.InternalContextAdapter context) - 1, public Object value(org.apache.velocity.context.InternalContextAdapter context) - 1, public void _init_(org.apache.velocity.runtime.parser.Parser p, int id) - 0];1;0.6;1
velocity;1.6.1;org.apache.velocity.runtime.resource.util.StringResource;7;1;0;3;9;11;3;0;7;0.6111111;43;1.0;0;0.0;0.52380955;0;0;4.714286;1;1;-;-;-;-;[public void setBody(String body) - 1, public String getBody() - 1, public void setEncoding(String encoding) - 1, public void setLastModified(long lastModified) - 1, public long getLastModified() - 1, public void _init_(String body, String encoding) - 0, public String getEncoding() - 1];1;0.85714287;0
velocity;1.6.1;org.apache.velocity.VelocityContext;10;3;0;7;20;3;5;2;10;0.5555556;86;1.0;0;0.8333333;0.38;1;4;7.4;0;0;-;-;-;-;[public void _init_(java.util.Map context, org.apache.velocity.context.Context innerContext) - 0, public boolean internalContainsKey(Object key) - 1, public Object[] internalGetKeys() - 1, public Object internalPut(String key, Object value) - 1, public void _init_() - 0, public Object clone() - 1, public Object internalRemove(Object key) - 1, public Object internalGet(String key) - 1, public void _init_(java.util.Map context) - 0, public void _init_(org.apache.velocity.context.Context innerContext) - 0];1;0.6;0
velocity;1.6.1;org.apache.velocity.runtime.parser.Parser$LookaheadSuccess;2;3;0;2;3;1;1;1;0;2.0;8;0.0;0;1.0;0.75;0;0;3.0;-;0;-;-;-;-;[void _init_(org.apache.velocity.runtime.parser.Parser$1 x0) - 0, private void _init_() - 0];0;0.0;0
velocity;1.6.1;org.apache.velocity.anakia.NodeList$AttributeXMLOutputter;3;2;0;4;8;3;1;3;1;2.0;32;0.0;0;0.9846154;0.5;1;1;9.666667;-;0;-;-;-;-;[void _init_(org.apache.velocity.anakia.NodeList$1 x0) - 0, private void _init_() - 0, public void output(org.jdom.Attribute attribute, java.io.Writer out) - 1];1;0.33333334;0
velocity;1.6.1;org.apache.velocity.util.introspection.UberspectImpl$VelSetterImpl;5;1;0;3;10;0;1;2;4;0.25;37;1.0;1;0.0;0.46666667;0;0;6.2;-;0;-;-;-;-;[public String getMethodName() - 2, public void _init_(org.apache.velocity.runtime.parser.node.SetExecutor setExecutor) - 0, public Object invoke(Object o, Object value) - 1, public boolean isCacheable() - 1, private void _init_() - 0];2;0.8;0
velocity;1.6.1;org.apache.velocity.util.introspection.Introspector;3;2;1;16;13;3;11;5;3;2.0;74;0.0;0;0.6666667;0.44444445;0;0;23.666666;4;1;-;-;-;-;[public void _init_(org.apache.velocity.runtime.RuntimeLogger logger) - 0, public java.lang.reflect.Method getMethod(Class c, String name, Object[] params) - 1, public void _init_(org.apache.velocity.runtime.log.Log log) - 0];1;0.33333334;0
velocity;1.6.1;org.apache.velocity.runtime.directive.Foreach$NullHolderContext;6;2;0;5;11;3;1;4;4;0.0;74;1.0;0;0.87096775;0.56666666;1;3;11.0;-;0;-;-;-;-;[public Object remove(Object key) - 2, public Object localPut(String key, Object value) - 1, private void _init_(String key, org.apache.velocity.context.InternalContextAdapter context) - 0, public Object get(String key) - 1, void _init_(String x0, org.apache.velocity.context.InternalContextAdapter x1, org.apache.velocity.runtime.directive.Foreach$1 x2) - 0, public Object put(String key, Object value) - 3];3;1.1666666;0
velocity;1.6.1;org.apache.velocity.runtime.parser.node.ASTIncludeStatement;3;2;0;3;6;3;0;3;3;2.0;17;0.0;0;0.9677419;0.53333336;0;0;4.6666665;1;1;-;-;-;-;[public Object jjtAccept(org.apache.velocity.runtime.parser.node.ParserVisitor visitor, Object data) - 1, public void _init_(org.apache.velocity.runtime.parser.Parser p, int id) - 0, public void _init_(int id) - 0];1;0.33333334;0
velocity;1.6.1;org.apache.velocity.runtime.visitor.BaseVisitor;44;1;1;44;86;946;1;43;44;1.0;344;1.0;1;0.0;0.06464647;0;0;6.7727275;2;2;-;-;-;-;[public Object visit(org.apache.velocity.runtime.parser.node.ASTStringLiteral node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTGTNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTIntegerLiteral node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTBlock node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTprocess node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTMethod node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTTrue node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTAssignment node, Object data) - 1, public void _init_() - 0, public Object visit(org.apache.velocity.runtime.parser.node.SimpleNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTObjectArray node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTSubtractNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTNENode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTIntegerRange node, Object data) - 1, public void setContext(org.apache.velocity.context.InternalContextAdapter context) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTLENode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTAndNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTExpression node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTIfStatement node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTFalse node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTMulNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTEscapedDirective node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTLTNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTEQNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTGENode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTNotNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTStop node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTOrNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTWord node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTAddNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTComment node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTElseIfStatement node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTDivNode node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTReference node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTEscape node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTSetDirective node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTText node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTElseStatement node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTDirective node, Object data) - 1, public void setWriter(java.io.Writer writer) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTIdentifier node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTMap node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTFloatingPointLiteral node, Object data) - 1, public Object visit(org.apache.velocity.runtime.parser.node.ASTModNode node, Object data) - 1];1;0.97727275;1
velocity;1.6.1;org.apache.velocity.util.introspection.MethodMap;9;1;0;3;29;30;1;2;4;1.0;465;0.75;0;0.0;0.2361111;0;0;50.22222;8;1;-;-;-;-;[public void _init_() - 0, public java.util.List get(String key) - 1, private static boolean isConvertible(Class formal, Class actual, boolean possibleVarArg) - 1, private static boolean isStrictConvertible(Class formal, Class actual, boolean possibleVarArg) - 1, private static boolean isApplicable(java.lang.reflect.Method method, Class[] classes) - 16, private static java.lang.reflect.Method getBestMatch(java.util.List methods, Class[] args) - 7, public java.lang.reflect.Method find(String methodName, Object[] args) - 1, public void add(java.lang.reflect.Method method) - 2, private static int compare(Class[] c1, Class[] c2) - 17];17;5.111111;1
velocity;1.6.1;org.apache.velocity.runtime.VelocimacroFactory$Twonk;2;1;0;3;3;1;1;2;0;2.0;10;0.0;1;0.0;0.75;0;0;3.0;-;0;-;-;-;-;[private void _init_() - 0, void _init_(org.apache.velocity.runtime.VelocimacroFactory$1 x0) - 0];0;0.0;0
velocity;1.6.1;org.apache.velocity.app.event.NullSetEventHandler$ShouldLogOnNullSetExecutor;4;1;0;6;7;0;1;5;3;0.46666667;68;1.0;1;0.0;0.4375;0;0;14.75;-;0;-;-;-;-;[public Object getReturnValue() - 2, void _init_(org.apache.velocity.context.Context context, String lhs, String rhs) - 0, public void execute(org.apache.velocity.app.event.EventHandler handler) - 2, public boolean isDone() - 3];3;1.75;0
velocity;1.6.1;org.apache.velocity.anakia.XPathTool;4;1;0;6;10;6;1;5;4;2.0;34;0.0;0;0.0;0.5;0;0;7.5;0;0;-;-;-;-;[public org.apache.velocity.anakia.NodeList applyTo(String xpathSpec, java.util.List nodeSet) - 1, public void _init_() - 0, public org.apache.velocity.anakia.NodeList applyTo(String xpathSpec, org.jdom.Element elem) - 1, public org.apache.velocity.anakia.NodeList applyTo(String xpathSpec, org.jdom.Document doc) - 1];1;0.75;0
velocity;1.6.1;org.apache.velocity.runtime.resource.loader.FileResourceLoader;9;2;0;9;55;2;0;9;6;0.5833333;476;1.0;0;0.6;0.37777779;2;2;51.555557;4;1;-;-;-;-;[public void _init_() - 0, public void init(org.apache.commons.collections.ExtendedProperties configuration) - 5, private void closeQuiet(java.io.InputStream is) - 2, private java.io.File getFile(String path, String template) - 3, public boolean resourceExists(String name) - 5, public boolean isSourceModified(org.apache.velocity.runtime.resource.Resource resource) - 9, public java.io.InputStream getResourceStream(String templateName) - 1, private java.io.InputStream findTemplate(String path, String template) - 1, public long getLastModified(org.apache.velocity.runtime.resource.Resource resource) - 2];9;3.1111112;1
velocity;1.6.1;org.apache.velocity.runtime.parser.JJTParserState;12;1;0;2;25;0;1;1;12;0.43636364;253;1.0;0;0.0;0.39583334;0;0;19.666666;1;1;-;-;-;-;[public org.apache.velocity.runtime.parser.node.Node rootNode() - 1, public void reset() - 1, public org.apache.velocity.runtime.parser.node.Node popNode() - 2, public void openNodeScope(org.apache.velocity.runtime.parser.node.Node n) - 1, public void closeNodeScope(org.apache.velocity.runtime.parser.node.Node n, int num) - 2, public int nodeArity() - 1, public boolean nodeCreated() - 1, public void closeNodeScope(org.apache.velocity.runtime.parser.node.Node n, boolean condition) - 3, public void clearNodeScope(org.apache.velocity.runtime.parser.node.Node n) - 2, public void _init_() - 0, public org.apache.velocity.runtime.parser.node.Node peekNode() - 1, public void pushNode(org.apache.velocity.runtime.parser.node.Node n) - 1];3;1.3333334;0
velocity;1.6.1;org.apache.velocity.runtime.resource.loader.ResourceLoaderFactory;2;1;0;6;13;1;1;5;2;2.0;53;0.0;0;0.0;0.5;0;0;25.5;1;1;-;-;-;-;[public void _init_() - 0, public static org.apache.velocity.runtime.resource.loader.ResourceLoader getLoader(org.apache.velocity.runtime.RuntimeServices rs, String loaderClassName) - 1];1;0.5;1
velocity;1.6.1;org.apache.velocity.anakia.AnakiaTask$Context;6;1;0;4;16;3;1;4;6;0.7;107;1.0;1;0.0;0.5;0;0;16.166666;-;0;-;-;-;-;[public long getLastModified() - 1, public org.jdom.Document getContextDocument() - 2, public String getName() - 1, public void setFile(String file) - 1, public void _init_(org.apache.velocity.anakia.AnakiaTask this$0) - 0, public void setName(String name) - 7];7;2.0;0
velocity;1.6.1;org.apache.velocity.app.event.implement.EscapeHtmlReference;3;2;0;2;6;3;0;2;1;2.0;12;0.0;0;0.71428573;0.6666667;1;2;3.0;1;1;-;-;-;-;[protected String getMatchAttribute() - 1, protected String escape(Object text) - 1, public void _init_() - 0];1;0.6666667;0
velocity;1.6.1;org.apache.velocity.runtime.parser.node.ASTMethod$MethodCacheKey;3;1;0;2;8;0;1;1;3;0.0;117;1.0;0;0.0;0.5;1;1;37.333332;-;0;-;-;-;-;[public void _init_(String methodName, Class[] params) - 0, public boolean equals(Object o) - 8, public int hashCode() - 3];8;3.6666667;0
velocity;1.6.1;org.apache.velocity.util.introspection.UberspectImpl$VelMethodImpl;10;1;0;4;25;3;1;3;7;0.6296296;241;0.0;0;0.0;0.2857143;0;0;22.8;-;0;-;-;-;-;[public boolean isCacheable() - 1, private Object[] handleVarArg(Class type, int index, Object[] actual) - 7, public void _init_(java.lang.reflect.Method m) - 0, protected Object doInvoke(Object o, Object[] actual) - 1, public String getMethodName() - 1, public Class getReturnType() - 1, private void _init_() - 0, public boolean isVarArg() - 4, public Object invoke(Object o, Object[] actual) - 1, public void _init_(java.lang.reflect.Method method, boolean wrapArray) - 0];7;1.6;0
velocity;1.6.1;org.apache.velocity.runtime.directive.DirectiveConstants;0;1;0;1;0;0;1;0;0;2.0;2;0.0;0;0.0;0.0;0;0;0.0;0;0;-;-;-;-;[];0;0.0;0
velocity;1.6.1;org.apache.velocity.context.InternalContextAdapter;0;1;0;67;0;0;64;4;0;2.0;0;0.0;0;0.0;0.0;0;0;0.0;0;0;-;-;-;-;[];0;0.0;0
