Project,Version,Class;wmc;dit;noc;cbo;rfc;lcom;ca;ce;npm;lcom3;loc;dam;moa;mfa;cam;ic;cbm;amc;nr;ndc;nml;isOld;ndpv;ner;cc;max(cc);avg(cc);bugs
synapse;1.2;org.apache.synapse.MessageContext;52;1;0;78;52;1326;72;10;52;2.0;52;0.0;0;0.0;0.12660256;0;0;0.0;4;2;92;1;0;-;[public abstract java.util.Set getPropertyKeySet() - 1, public abstract void setFaultResponse(boolean) - 1, public abstract Object getEntry(String) - 1, public abstract org.apache.synapse.Mediator getMainSequence() - 1, public abstract org.apache.axis2.addressing.EndpointReference getTo() - 1, public abstract void setSoapAction(String) - 1, public abstract void setFaultTo(org.apache.axis2.addressing.EndpointReference) - 1, public abstract org.apache.synapse.endpoints.Endpoint getEndpoint(String) - 1, public abstract java.util.Map getContextEntries() - 1, public abstract org.apache.synapse.config.SynapseConfiguration getConfiguration() - 1, public abstract void setTracingState(int) - 1, public abstract void pushFaultHandler(org.apache.synapse.FaultHandler) - 1, public abstract org.apache.commons.logging.Log getServiceLog() - 1, public abstract void setResponse(boolean) - 1, public abstract boolean isDoingPOX() - 1, public abstract void setDoingPOX(boolean) - 1, public abstract org.apache.axis2.addressing.RelatesTo getRelatesTo() - 1, public abstract void setDoingMTOM(boolean) - 1, public abstract org.apache.axis2.addressing.EndpointReference getReplyTo() - 1, public abstract org.apache.synapse.Mediator getFaultSequence() - 1, public abstract java.util.Stack getFaultStack() - 1, public abstract org.apache.axis2.addressing.EndpointReference getFaultTo() - 1, public abstract void setEnvelope(org.apache.axiom.soap.SOAPEnvelope) - 1, public abstract boolean isDoingGET() - 1, public abstract void setProperty(String, Object) - 1, public abstract Object getProperty(String) - 1, public abstract boolean isDoingMTOM() - 1, public abstract void setConfiguration(org.apache.synapse.config.SynapseConfiguration) - 1, public abstract boolean isResponse() - 1, public abstract org.apache.synapse.Mediator getSequence(String) - 1, public abstract org.apache.axis2.addressing.EndpointReference getFrom() - 1, public abstract boolean isFaultResponse() - 1, public abstract org.apache.axiom.soap.SOAPEnvelope getEnvelope() - 1, public abstract void setMessageID(String) - 1, public abstract void setEnvironment(org.apache.synapse.core.SynapseEnvironment) - 1, public abstract void setFrom(org.apache.axis2.addressing.EndpointReference) - 1, public abstract String getWSAAction() - 1, public abstract void setWSAMessageID(String) - 1, public abstract String getWSAMessageID() - 1, public abstract boolean isDoingSWA() - 1, public abstract int getTracingState() - 1, public abstract void setRelatesTo(org.apache.axis2.addressing.RelatesTo[]) - 1, public abstract org.apache.synapse.core.SynapseEnvironment getEnvironment() - 1, public abstract void setWSAAction(String) - 1, public abstract boolean isSOAP11() - 1, public abstract void setReplyTo(org.apache.axis2.addressing.EndpointReference) - 1, public abstract String getSoapAction() - 1, public abstract void setContextEntries(java.util.Map) - 1, public abstract void setDoingGET(boolean) - 1, public abstract String getMessageID() - 1, public abstract void setDoingSWA(boolean) - 1, public abstract void setTo(org.apache.axis2.addressing.EndpointReference) - 1];1;1.0;0
synapse;1.2;org.apache.synapse.Startup;3;1;0;11;3;3;10;1;3;2.0;3;0.0;0;0.0;0.6666667;0;0;0.0;1;1;2;1;0;-;[public abstract javax.xml.namespace.QName getTagQName() - 1, public abstract void setName(String) - 1, public abstract String getName() - 1];1;1.0;0
synapse;1.2;org.apache.synapse.config.xml.DropMediatorFactory;4;2;0;4;8;4;0;4;3;0.6666667;27;1.0;0;0.6;0.6666667;0;0;5.5;1;1;5;1;0;-;[public void _init_() - 0, static void _clinit_() - 0, public javax.xml.namespace.QName getTagQName() - 1, public org.apache.synapse.Mediator createMediator(org.apache.axiom.om.OMElement el) - 1];1;0.5;0
synapse;1.2;org.apache.synapse.mediators.transform.FaultMediator;28;2;0;31;106;216;2;29;20;0.8774929;828;0.6923077;3;0.325;0.20357142;0;0;28.107143;9;2;256;1;2;-;[public org.apache.synapse.util.xpath.SynapseXPath getFaultCodeExpr() - 1, public void setFaultRole(java.net.URI faultRole) - 1, public void setFaultNode(java.net.URI faultNode) - 2, public org.apache.synapse.util.xpath.SynapseXPath getFaultReasonExpr() - 1, public String getFaultDetail() - 1, public void setFaultDetailExpr(org.apache.synapse.util.xpath.SynapseXPath faultDetailExpr) - 1, public void setFaultReasonExpr(org.apache.synapse.util.xpath.SynapseXPath faultReasonExpr) - 1, private void setFaultRole(org.apache.axiom.soap.SOAPFactory factory, org.apache.axiom.soap.SOAPFault fault) - 2, private void setFaultCode(org.apache.synapse.MessageContext synCtx, org.apache.axiom.soap.SOAPFactory factory, org.apache.axiom.soap.SOAPFault fault) - 7, private void setFaultNode(org.apache.axiom.soap.SOAPFactory factory, org.apache.axiom.soap.SOAPFault fault) - 2, private void setFaultResaon(org.apache.synapse.MessageContext synCtx, org.apache.axiom.soap.SOAPFactory factory, org.apache.axiom.soap.SOAPFault fault) - 7, public void setFaultDetail(String faultDetail) - 1, public boolean mediate(org.apache.synapse.MessageContext synCtx) - 9, public javax.xml.namespace.QName getFaultCodeValue() - 1, public void setFaultCodeExpr(org.apache.synapse.util.xpath.SynapseXPath faultCodeExpr) - 1, public org.apache.synapse.util.xpath.SynapseXPath getFaultDetailExpr() - 1, public int getSoapVersion() - 1, public void setFaultReasonValue(String faultReasonValue) - 1, private void setFaultDetail(org.apache.synapse.MessageContext synCtx, org.apache.axiom.soap.SOAPFactory factory, org.apache.axiom.soap.SOAPFault fault) - 4, public void setSoapVersion(int soapVersion) - 1, public void _init_() - 0, public String getFaultReasonValue() - 1, public java.net.URI getFaultNode() - 1, private boolean makeSOAPFault(org.apache.synapse.MessageContext synCtx, int soapVersion, boolean traceOrDebugOn, boolean traceOn) - 17, public java.net.URI getFaultRole() - 1, private void handleException(String msg) - 1, private boolean makePOXFault(org.apache.synapse.MessageContext synCtx, boolean traceOrDebugOn, boolean traceOn) - 15, public void setFaultCodeValue(javax.xml.namespace.QName faultCodeValue) - 8];17;3.2142856;3
synapse;1.2;org.apache.synapse.config.xml.MediatorSerializer;2;1;0;8;2;1;6;2;2;2.0;2;0.0;0;0.0;0.6666667;0;0;0.0;0;0;-;1;0;-;[public abstract org.apache.axiom.om.OMElement serializeMediator(org.apache.axiom.om.OMElement, org.apache.synapse.Mediator) - 1, public abstract String getMediatorClassName() - 1];1;1.0;0
synapse;1.2;org.apache.synapse.util.PayloadHelper;23;1;0;18;70;143;2;17;22;0.8787879;537;0.0;0;0.0;0.18181819;0;0;21.956522;0;0;-;1;0;-;[public static javax.xml.stream.XMLStreamReader getStAXPayload(org.apache.synapse.MessageContext mc) - 2, public static void setStAXPayload(org.apache.axiom.soap.SOAPEnvelope envelope, javax.xml.stream.XMLStreamReader streamReader) - 1, public static javax.activation.DataHandler getBinaryPayload(org.apache.axiom.soap.SOAPEnvelope envelope) - 4, public static void setXMLPayload(org.apache.axiom.soap.SOAPEnvelope envelope, org.apache.axiom.om.OMElement element) - 5, public static int getPayloadType(org.apache.synapse.MessageContext mc) - 2, public static void setTextPayload(org.apache.synapse.MessageContext mc, String text) - 2, public static org.apache.synapse.util.SimpleMap getMapPayload(org.apache.synapse.MessageContext mc) - 2, public static void setXMLPayload(org.apache.synapse.MessageContext mc, org.apache.axiom.om.OMElement element) - 2, public static javax.activation.DataHandler getBinaryPayload(org.apache.synapse.MessageContext mc) - 2, public static String getTextPayload(org.apache.axiom.soap.SOAPEnvelope envelope) - 4, public static void setTextPayload(org.apache.axiom.soap.SOAPEnvelope envelope, String text) - 1, public static String getTextPayload(org.apache.synapse.MessageContext mc) - 2, public void _init_() - 0, public static javax.xml.stream.XMLStreamReader getStAXPayload(org.apache.axiom.soap.SOAPEnvelope envelope) - 2, public static void setMapPayload(org.apache.synapse.MessageContext mc, org.apache.synapse.util.SimpleMap map) - 2, public static void setMapPayload(org.apache.axiom.soap.SOAPEnvelope envelope, org.apache.synapse.util.SimpleMap map) - 3, public static org.apache.synapse.util.SimpleMap getMapPayload(org.apache.axiom.soap.SOAPEnvelope envelope) - 3, public static void setBinaryPayload(org.apache.synapse.MessageContext mc, javax.activation.DataHandler dh) - 2, static void _clinit_() - 0, public static int getPayloadType(org.apache.axiom.soap.SOAPEnvelope envelope) - 4, public static void setBinaryPayload(org.apache.axiom.soap.SOAPEnvelope envelope, javax.activation.DataHandler dh) - 1, public static void setStAXPayload(org.apache.synapse.MessageContext mc, javax.xml.stream.XMLStreamReader streamReader) - 2, public static org.apache.axiom.om.OMElement getXMLPayload(org.apache.axiom.soap.SOAPEnvelope envelope) - 3];5;2.2173913;0
synapse;1.2;org.apache.synapse.config.xml.FilterMediatorFactory;4;3;0;11;29;2;0;11;3;0.6666667;212;1.0;0;0.6666667;0.6666667;0;0;51.25;4;1;128;1;0;-;[public javax.xml.namespace.QName getTagQName() - 1, public void _init_() - 0, static void _clinit_() - 0, public org.apache.synapse.Mediator createMediator(org.apache.axiom.om.OMElement elem) - 15];15;4.0;0
synapse;1.2;org.apache.synapse.mediators.db.DBLookupMediator;2;3;0;5;30;1;3;3;1;2.0;183;0.0;0;0.962963;0.6666667;2;5;90.5;1;1;9;1;0;-;[public void _init_() - 0, protected void processStatement(org.apache.synapse.mediators.db.Statement stmnt, org.apache.synapse.MessageContext msgCtx) - 9];9;4.5;1
synapse;1.2;org.apache.synapse.Command;1;1;0;2;1;0;2;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;4;1;0;-;[public abstract void execute() - 1];1;1.0;0
synapse;1.2;org.apache.synapse.mediators.annotations.ReadFromMessage;1;1;0;1;1;0;1;0;1;2.0;1;0.0;0;0.0;1.0;0;0;0.0;1;1;35;0;0;-;[public abstract String value() - 1];1;1.0;0
synapse;1.2;org.apache.synapse.mediators.eip.splitter.CloneMediator;10;2;0;15;39;0;2;13;9;0.5;210;1.0;0;0.59090906;0.24285714;0;0;19.8;4;3;128;1;0;-;[private org.apache.synapse.MessageContext getClonedMessageContext(org.apache.synapse.MessageContext synCtx, int messageSequence, int messageCount) - 1, public void addTarget(org.apache.synapse.mediators.eip.Target target) - 1, public void setTargets(java.util.List targets) - 1, public void setContinueParent(boolean continueParent) - 1, public void init(org.apache.synapse.core.SynapseEnvironment se) - 2, public void destroy() - 2, public boolean isContinueParent() - 1, public void _init_() - 0, public java.util.List getTargets() - 1, public boolean mediate(org.apache.synapse.MessageContext synCtx) - 9];9;1.9;1
synapse;1.2;org.apache.synapse.config.xml.InMediatorFactory;4;3;0;5;9;4;0;5;3;0.6666667;30;1.0;0;0.6666667;0.6666667;0;0;6.25;1;1;5;1;0;-;[static void _clinit_() - 0, public javax.xml.namespace.QName getTagQName() - 1, public org.apache.synapse.Mediator createMediator(org.apache.axiom.om.OMElement elem) - 1, public void _init_() - 0];1;0.5;0
synapse;1.2;org.apache.synapse.statistics.StatisticsCollector;10;1;0;8;20;9;7;1;10;0.6666667;148;1.0;0;0.0;0.475;0;0;13.5;1;1;6;1;0;-;[public void reportForSequence(String keyOfStatistic, boolean isResponse, long inTime, long outTime, boolean isFault) - 2, public java.util.Map getEndPointStatistics() - 1, public void resetProxyServiceStatistics() - 1, public void reportForEndPoint(String keyOfStatistic, boolean isResponse, long inTime, long outTime, boolean isFault) - 2, public void resetEndPointStatistics() - 1, public java.util.Map getSequenceStatistics() - 1, public void _init_() - 0, public java.util.Map getProxyServiceStatistics() - 1, public void resetSequenceStatistics() - 1, public void reportForProxyService(String keyOfStatistic, boolean isResponse, long inTime, long outTime, boolean isFault) - 2];2;1.2;0
synapse;1.2;org.apache.synapse.config.xml.endpoints.AddressEndpointSerializer;3;3;0;13;17;1;1;12;2;2.0;82;0.0;0;0.8181818;0.5555556;2;7;26.333334;12;2;314;1;3;-;[protected org.apache.axiom.om.OMElement serializeEndpoint(org.apache.synapse.endpoints.Endpoint endpoint) - 3, public org.apache.axiom.om.OMElement serializeEndpointDefinition(org.apache.synapse.endpoints.utils.EndpointDefinition endpointDefinition) - 2, public void _init_() - 0];3;1.6666666;0
synapse;1.2;org.apache.synapse.config.xml.AbstractDBMediatorSerializer;2;2;2;16;30;1;2;14;1;2.0;373;0.0;0;0.85714287;0.6666667;0;0;185.5;3;3;11;1;0;-;[protected void serializeDBInformation(org.apache.synapse.mediators.db.AbstractDBMediator mediator, org.apache.axiom.om.OMElement dbParent) - 25, public void _init_() - 0];25;12.5;0
synapse;1.2;org.apache.synapse.config.xml.AbstractListMediatorSerializer;2;2;7;12;14;1;7;5;1;2.0;40;0.0;0;0.85714287;0.6666667;0;0;19.0;0;0;-;1;0;-;[public void _init_() - 0, protected void serializeChildren(org.apache.axiom.om.OMElement parent, java.util.List list) - 3];3;1.5;0
synapse;1.2;org.apache.synapse.core.axis2.SynapseAxisServlet;4;4;0;7;16;4;0;7;3;1.0;48;1.0;0;0.96428573;0.5555556;1;6;10.75;2;2;37;1;2;-;[public void initContextRoot(javax.servlet.http.HttpServletRequest req) - 1, public void init(javax.servlet.ServletConfig config) - 1, static void _clinit_() - 0, public void _init_() - 0];1;0.5;1
